day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,137600,TOMATOES,4987,7,4986,15,,,5001,7,5002,15,,,4994.0,0.0
-1,137700,TOMATOES,4987,7,4986,23,,,5001,7,5002,23,,,4994.0,0.0
-1,137800,TOMATOES,4988,9,4986,19,,,5001,9,5002,19,,,4994.5,0.0
-1,137900,TOMATOES,4988,9,4987,23,,,5002,9,5003,23,,,4995.0,0.0
-1,138000,TOMATOES,4988,5,4987,15,,,5002,5,5003,15,,,4995.0,0.0
-1,138100,TOMATOES,4987,8,4986,19,,,5001,8,5002,19,,,4994.0,0.0
-1,138200,TOMATOES,4987,8,4986,20,,,5000,8,5002,20,,,4993.5,0.0
-1,138300,TOMATOES,4987,10,4986,24,,,5001,10,5002,24,,,4994.0,0.0
-1,138400,TOMATOES,4988,7,4987,24,,,5002,7,5003,24,,,4995.0,0.0
-1,138500,TOMATOES,4988,9,4986,17,,,5001,9,5002,17,,,4994.5,0.0
-1,138600,TOMATOES,4987,10,4986,16,,,4994,2,5001,10,5002.0,16.0,4990.5,0.0
-1,138700,TOMATOES,4987,8,4986,21,,,5001,8,5002,21,,,4994.0,0.0
-1,138800,TOMATOES,4987,9,4986,24,,,5001,9,5002,24,,,4994.0,0.0
-1,138900,TOMATOES,4987,10,4986,20,,,5000,10,5002,20,,,4993.5,0.0
-1,139000,TOMATOES,4987,7,4986,23,,,5001,7,5002,23,,,4994.0,0.0
-1,139100,TOMATOES,4987,10,4986,20,,,5000,10,5002,20,,,4993.5,0.0
-1,139200,TOMATOES,4987,9,4986,16,,,5000,9,5001,16,,,4993.5,0.0
-1,139300,TOMATOES,4987,6,4986,23,,,5000,6,5002,23,,,4993.5,0.0
-1,139400,TOMATOES,4987,6,4985,22,,,5000,6,5001,22,,,4993.5,0.0
-1,139500,TOMATOES,4987,6,4986,17,,,5000,6,5002,17,,,4993.5,0.0
-1,139600,TOMATOES,4987,10,4986,16,,,5001,10,5002,16,,,4994.0,0.0
-1,139700,TOMATOES,4988,6,4986,23,,,5001,6,5002,23,,,4994.5,0.0
-1,139800,TOMATOES,4988,10,4986,25,,,5001,10,5002,25,,,4994.5,0.0
-1,139900,TOMATOES,4987,9,4986,23,,,5001,9,5002,23,,,4994.0,0.0
-1,140000,TOMATOES,4987,5,4986,21,,,5000,5,5002,21,,,4993.5,0.0
-1,140100,TOMATOES,4987,10,4985,20,,,5000,10,5001,20,,,4993.5,0.0
-1,140200,TOMATOES,4986,8,4985,18,,,4991,6,4999,8,5001.0,18.0,4988.5,0.0
-1,140300,TOMATOES,4985,10,4984,21,,,4999,10,5000,21,,,4992.0,0.0
-1,140400,TOMATOES,4985,10,4984,15,,,4999,10,5000,15,,,4992.0,0.0
-1,140500,TOMATOES,4986,6,4984,15,,,4999,6,5000,15,,,4992.5,0.0
-1,140600,TOMATOES,4986,9,4985,20,,,4993,3,5000,9,5001.0,20.0,4989.5,0.0
-1,140700,TOMATOES,4987,6,4985,19,,,5000,6,5001,19,,,4993.5,0.0
-1,140800,TOMATOES,4987,7,4985,15,,,5000,7,5001,15,,,4993.5,0.0
-1,140900,TOMATOES,4988,6,4987,21,,,5002,6,5003,21,,,4995.0,0.0
-1,141000,TOMATOES,4989,5,4987,23,,,5002,5,5003,23,,,4995.5,0.0
-1,141100,TOMATOES,4988,10,4987,16,,,5002,10,5003,16,,,4995.0,0.0
-1,141200,TOMATOES,4989,5,4987,18,,,5002,5,5003,18,,,4995.5,0.0
-1,141300,TOMATOES,4989,6,4988,17,,,4994,10,5003,6,5004.0,17.0,4991.5,0.0
-1,141400,TOMATOES,4989,10,4988,23,,,5003,10,5004,23,,,4996.0,0.0
-1,141500,TOMATOES,4989,7,4988,17,,,5002,7,5004,17,,,4995.5,0.0
-1,141600,TOMATOES,4989,9,4987,18,,,5002,9,5003,18,,,4995.5,0.0
-1,141700,TOMATOES,4997,10,4989,9,4988.0,23.0,5003,9,5004,23,,,5000.0,0.0
-1,141800,TOMATOES,4997,12,4989,8,4988.0,22.0,5003,8,5004,22,,,5000.0,0.0
-1,141900,TOMATOES,4989,6,4987,25,,,5002,6,5003,25,,,4995.5,0.0
-1,142000,TOMATOES,4988,9,4986,24,,,5001,9,5002,24,,,4994.5,0.0
-1,142100,TOMATOES,4987,9,4985,23,,,5000,9,5001,23,,,4993.5,0.0
-1,142200,TOMATOES,4987,7,4986,23,,,5000,7,5002,23,,,4993.5,0.0
-1,142300,TOMATOES,4987,10,4986,20,,,5001,10,5002,20,,,4994.0,0.0
-1,142400,TOMATOES,4988,8,4986,15,,,5001,8,5002,15,,,4994.5,0.0
-1,142500,TOMATOES,4987,8,4986,21,,,5001,8,5002,21,,,4994.0,0.0
-1,142600,TOMATOES,4988,5,4987,17,,,5001,5,5003,17,,,4994.5,0.0
-1,142700,TOMATOES,4988,10,4987,17,,,5001,10,5003,17,,,4994.5,0.0
-1,142800,TOMATOES,4987,6,4986,20,,,5001,6,5002,20,,,4994.0,0.0
-1,142900,TOMATOES,4987,5,4985,23,,,5000,5,5001,23,,,4993.5,0.0
-1,143000,TOMATOES,4987,6,4986,17,,,5000,6,5002,17,,,4993.5,0.0
-1,143100,TOMATOES,4986,9,4985,23,,,5000,9,5001,23,,,4993.0,0.0
-1,143200,TOMATOES,4986,9,4985,18,,,4999,9,5001,18,,,4992.5,0.0
-1,143300,TOMATOES,4986,5,4984,23,,,4999,5,5000,23,,,4992.5,0.0
-1,143400,TOMATOES,4986,10,4984,15,,,4999,10,5000,15,,,4992.5,0.0
-1,143500,TOMATOES,4986,7,4984,23,,,4999,7,5000,23,,,4992.5,0.0
-1,143600,TOMATOES,4986,6,4984,24,,,4999,6,5000,24,,,4992.5,0.0
-1,143700,TOMATOES,4986,6,4984,16,,,4999,6,5000,16,,,4992.5,0.0
-1,143800,TOMATOES,4985,8,4984,15,,,4999,8,5000,15,,,4992.0,0.0
-1,143900,TOMATOES,4986,5,4984,18,,,4999,5,5000,18,,,4992.5,0.0
-1,144000,TOMATOES,4985,6,4984,21,,,4998,6,5000,21,,,4991.5,0.0
-1,144100,TOMATOES,4985,5,4984,15,,,4999,5,5000,15,,,4992.0,0.0
-1,144200,TOMATOES,4986,10,4985,24,,,5000,10,5001,24,,,4993.0,0.0
-1,144300,TOMATOES,4987,5,4986,19,,,4992,7,5000,5,5002.0,19.0,4989.5,0.0
-1,144400,TOMATOES,4986,7,4985,22,,,5000,7,5001,22,,,4993.0,0.0
-1,144500,TOMATOES,4986,9,4985,23,,,4999,9,5001,23,,,4992.5,0.0
-1,144600,TOMATOES,4985,5,4984,23,,,4999,5,5000,23,,,4992.0,0.0
-1,144700,TOMATOES,4986,7,4984,21,,,4999,7,5000,21,,,4992.5,0.0
-1,144800,TOMATOES,4986,5,4985,19,,,5000,5,5001,19,,,4993.0,0.0
-1,144900,TOMATOES,4985,8,4984,21,,,4999,8,5000,21,,,4992.0,0.0
-1,145000,TOMATOES,4986,10,4985,25,,,5000,10,5001,25,,,4993.0,0.0
-1,145100,TOMATOES,4985,10,4984,20,,,4999,10,5000,20,,,4992.0,0.0
-1,145200,TOMATOES,4986,6,4985,18,,,4999,6,5001,18,,,4992.5,0.0
-1,145300,TOMATOES,4986,5,4984,20,,,4999,5,5000,20,,,4992.5,0.0
-1,145400,TOMATOES,4985,10,4984,21,,,4999,10,5000,21,,,4992.0,0.0
-1,145500,TOMATOES,4986,10,4984,15,,,4999,10,5000,15,,,4992.5,0.0
-1,145600,TOMATOES,4986,9,4985,22,,,5000,9,5001,22,,,4993.0,0.0
-1,145700,TOMATOES,4986,9,4985,15,,,5000,9,5001,15,,,4993.0,0.0
-1,145800,TOMATOES,4986,8,4984,25,,,4999,8,5000,25,,,4992.5,0.0
-1,145900,TOMATOES,4986,6,4985,18,,,4999,6,5001,18,,,4992.5,0.0
-1,146000,TOMATOES,4986,7,4984,22,,,4999,7,5000,22,,,4992.5,0.0
-1,146100,TOMATOES,4986,9,4985,24,,,4999,9,5001,24,,,4992.5,0.0
-1,146200,TOMATOES,4985,5,4984,20,,,4999,5,5000,20,,,4992.0,0.0
-1,146300,TOMATOES,4985,5,4984,23,,,4998,5,5000,23,,,4991.5,0.0
-1,146400,TOMATOES,4985,7,4984,22,,,4999,7,5000,22,,,4992.0,0.0
-1,146500,TOMATOES,4985,6,4984,19,,,4999,6,5000,19,,,4992.0,0.0
-1,146600,TOMATOES,4990,4,4985,8,4984.0,25.0,4998,8,5000,25,,,4994.0,0.0
-1,146700,TOMATOES,4985,5,4984,22,,,4999,5,5000,22,,,4992.0,0.0
-1,146800,TOMATOES,4985,9,4984,21,,,4999,9,5000,21,,,4992.0,0.0
-1,146900,TOMATOES,4985,9,4984,22,,,4998,9,5000,22,,,4991.5,0.0
-1,147000,TOMATOES,4985,6,4984,24,,,4998,6,5000,24,,,4991.5,0.0
-1,147100,TOMATOES,4985,5,4984,16,,,4998,5,5000,16,,,4991.5,0.0
-1,147200,TOMATOES,4985,7,4984,19,,,4998,7,5000,19,,,4991.5,0.0
-1,147300,TOMATOES,4991,3,4986,6,4984.0,23.0,4999,6,5000,23,,,4995.0,0.0
-1,147400,TOMATOES,4985,5,4984,19,,,4999,5,5000,19,,,4992.0,0.0
-1,147500,TOMATOES,4985,10,4984,19,,,4999,10,5000,19,,,4992.0,0.0
-1,147600,TOMATOES,4985,10,4983,19,,,4998,10,4999,19,,,4991.5,0.0
-1,147700,TOMATOES,4985,8,4984,24,,,4999,8,5000,24,,,4992.0,0.0
-1,147800,TOMATOES,4985,5,4983,17,,,4998,5,4999,17,,,4991.5,0.0
-1,147900,TOMATOES,4984,5,4983,24,,,4998,5,4999,24,,,4991.0,0.0
-1,148000,TOMATOES,4985,8,4984,24,,,4998,8,5000,24,,,4991.5,0.0
-1,148100,TOMATOES,4984,6,4983,23,,,4998,6,4999,23,,,4991.0,0.0
-1,148200,TOMATOES,4985,10,4983,25,,,4998,10,4999,25,,,4991.5,0.0
-1,148300,TOMATOES,4985,8,4984,16,,,4999,8,5000,16,,,4992.0,0.0
-1,148400,TOMATOES,4985,10,4984,25,,,4998,10,5000,25,,,4991.5,0.0
-1,148500,TOMATOES,4985,8,4984,22,,,4999,8,5000,22,,,4992.0,0.0
-1,148600,TOMATOES,4985,5,4984,18,,,4998,5,5000,18,,,4991.5,0.0
-1,148700,TOMATOES,4984,8,4983,17,,,4998,8,4999,17,,,4991.0,0.0
-1,148800,TOMATOES,4985,8,4984,25,,,4998,8,5000,25,,,4991.5,0.0
-1,148900,TOMATOES,4985,7,4984,16,,,4998,7,5000,16,,,4991.5,0.0
-1,149000,TOMATOES,4986,6,4985,24,,,4999,6,5001,24,,,4992.5,0.0
-1,149100,TOMATOES,4991,2,4986,8,4985.0,23.0,4999,8,5001,23,,,4995.0,0.0
-1,149200,TOMATOES,4985,9,4984,20,,,4999,9,5000,20,,,4992.0,0.0
-1,149300,TOMATOES,4984,8,4983,24,,,4997,8,4999,24,,,4990.5,0.0
-1,149400,TOMATOES,4984,8,4983,15,,,4998,8,4999,15,,,4991.0,0.0
-1,149500,TOMATOES,4984,8,4983,19,,,4997,8,4999,19,,,4990.5,0.0
-1,149600,TOMATOES,4984,7,4983,23,,,4997,7,4999,23,,,4990.5,0.0
-1,149700,TOMATOES,4984,8,4982,25,,,4997,8,4998,25,,,4990.5,0.0
-1,149800,TOMATOES,4983,5,4982,25,,,4997,5,4998,25,,,4990.0,0.0
-1,149900,TOMATOES,4984,10,4982,23,,,4997,10,4998,23,,,4990.5,0.0
-1,150000,TOMATOES,4983,6,4982,18,,,4997,6,4998,18,,,4990.0,0.0
-1,150100,TOMATOES,4983,5,4982,24,,,4996,5,4998,24,,,4989.5,0.0
-1,150200,TOMATOES,4983,9,4981,22,,,4996,9,4997,22,,,4989.5,0.0
-1,150300,TOMATOES,4983,5,4981,19,,,4996,5,4997,19,,,4989.5,0.0
-1,150400,TOMATOES,4982,7,4981,18,,,4996,7,4997,18,,,4989.0,0.0
-1,150500,TOMATOES,4983,7,4981,20,,,4996,7,4997,20,,,4989.5,0.0
-1,150600,TOMATOES,4983,8,4982,19,,,4996,8,4998,19,,,4989.5,0.0
-1,150700,TOMATOES,4982,9,4981,16,,,4996,9,4997,16,,,4989.0,0.0
-1,150800,TOMATOES,4983,7,4982,23,,,4996,7,4998,23,,,4989.5,0.0
-1,150900,TOMATOES,4983,5,4982,24,,,4997,5,4998,24,,,4990.0,0.0
-1,151000,TOMATOES,4983,5,4982,17,,,4997,5,4998,17,,,4990.0,0.0
-1,151100,TOMATOES,4983,5,4982,16,,,4997,5,4998,16,,,4990.0,0.0
-1,151200,TOMATOES,4984,7,4982,18,,,4997,7,4998,18,,,4990.5,0.0
-1,151300,TOMATOES,4983,7,4982,23,,,4997,7,4998,23,,,4990.0,0.0
-1,151400,TOMATOES,4984,5,4982,21,,,4997,5,4998,21,,,4990.5,0.0
-1,151500,TOMATOES,4984,9,4983,23,,,4997,9,4999,23,,,4990.5,0.0
-1,151600,TOMATOES,4990,5,4983,10,4982.0,22.0,4997,10,4998,22,,,4993.5,0.0
-1,151700,TOMATOES,4984,10,4982,20,,,4997,10,4998,20,,,4990.5,0.0
-1,151800,TOMATOES,4984,5,4982,17,,,4997,5,4998,17,,,4990.5,0.0
-1,151900,TOMATOES,4983,7,4982,23,,,4997,7,4998,23,,,4990.0,0.0
-1,152000,TOMATOES,4983,10,4982,24,,,4997,10,4998,24,,,4990.0,0.0
-1,152100,TOMATOES,4983,10,4981,22,,,4996,10,4997,22,,,4989.5,0.0
-1,152200,TOMATOES,4983,8,4981,19,,,4996,8,4997,19,,,4989.5,0.0
-1,152300,TOMATOES,4983,6,4982,15,,,4996,6,4998,15,,,4989.5,0.0
-1,152400,TOMATOES,4983,10,4982,19,,,4997,10,4998,19,,,4990.0,0.0
-1,152500,TOMATOES,4984,6,4982,22,,,4997,6,4998,22,,,4990.5,0.0
-1,152600,TOMATOES,4985,8,4983,25,,,4998,8,4999,25,,,4991.5,0.0
-1,152700,TOMATOES,4984,9,4983,25,,,4998,9,4999,25,,,4991.0,0.0
-1,152800,TOMATOES,4983,7,4982,21,,,4997,7,4998,21,,,4990.0,0.0
-1,152900,TOMATOES,4990,10,4988,5,4983.0,8.0,4996,8,4997,22,,,4993.0,0.0
-1,153000,TOMATOES,4983,5,4982,17,,,4996,5,4998,17,,,4989.5,0.0
-1,153100,TOMATOES,4983,6,4982,18,,,4997,6,4998,18,,,4990.0,0.0
-1,153200,TOMATOES,4982,7,4981,22,,,4996,7,4997,22,,,4989.0,0.0
-1,153300,TOMATOES,4983,5,4981,19,,,4996,5,4997,19,,,4989.5,0.0
-1,153400,TOMATOES,4982,5,4981,19,,,4996,5,4997,19,,,4989.0,0.0
-1,153500,TOMATOES,4982,8,4981,17,,,4996,8,4997,17,,,4989.0,0.0
-1,153600,TOMATOES,4982,8,4981,19,,,4996,8,4997,19,,,4989.0,0.0
-1,153700,TOMATOES,4982,9,4981,25,,,4995,9,4997,25,,,4988.5,0.0
-1,153800,TOMATOES,4981,6,4980,22,,,4995,6,4996,22,,,4988.0,0.0
-1,153900,TOMATOES,4981,10,4980,24,,,4995,10,4996,24,,,4988.0,0.0
-1,154000,TOMATOES,4981,9,4980,16,,,4995,9,4996,16,,,4988.0,0.0
-1,154100,TOMATOES,4981,7,4980,23,,,4995,7,4996,23,,,4988.0,0.0
-1,154200,TOMATOES,4989,10,4982,9,4981.0,22.0,4995,9,4997,22,,,4992.0,0.0
-1,154300,TOMATOES,4990,11,4983,8,4981.0,17.0,4996,8,4997,17,,,4993.0,0.0
-1,154400,TOMATOES,4983,6,4982,17,,,4997,6,4998,17,,,4990.0,0.0
-1,154500,TOMATOES,4984,5,4983,23,,,4998,5,4999,23,,,4991.0,0.0
-1,154600,TOMATOES,4984,9,4983,19,,,4998,9,4999,19,,,4991.0,0.0
-1,154700,TOMATOES,4984,7,4983,21,,,4998,7,4999,21,,,4991.0,0.0
-1,154800,TOMATOES,4985,5,4984,22,,,4998,5,5000,22,,,4991.5,0.0
-1,154900,TOMATOES,4985,8,4983,16,,,4998,8,4999,16,,,4991.5,0.0
-1,155000,TOMATOES,4985,9,4984,21,,,4999,9,5000,21,,,4992.0,0.0
-1,155100,TOMATOES,4985,6,4984,19,,,4998,6,5000,19,,,4991.5,0.0
-1,155200,TOMATOES,4985,9,4984,19,,,4999,9,5000,19,,,4992.0,0.0
-1,155300,TOMATOES,4985,9,4984,18,,,4999,9,5000,18,,,4992.0,0.0
-1,155400,TOMATOES,4985,8,4984,22,,,4999,8,5000,22,,,4992.0,0.0
-1,155500,TOMATOES,4986,8,4985,22,,,4999,8,5001,22,,,4992.5,0.0
-1,155600,TOMATOES,4985,5,4984,19,,,4999,5,5000,19,,,4992.0,0.0
-1,155700,TOMATOES,4985,6,4984,24,,,4999,6,5000,24,,,4992.0,0.0
-1,155800,TOMATOES,4985,5,4984,25,,,4998,5,4999,25,,,4991.5,0.0
-1,155900,TOMATOES,4984,7,4983,25,,,4997,7,4999,25,,,4990.5,0.0
-1,156000,TOMATOES,4984,8,4983,17,,,4997,8,4998,17,,,4990.5,0.0
-1,156100,TOMATOES,4984,5,4983,21,,,4998,5,4999,21,,,4991.0,0.0
-1,156200,TOMATOES,4985,10,4983,17,,,4998,10,4999,17,,,4991.5,0.0
-1,156300,TOMATOES,4984,7,4983,24,,,4998,7,4999,24,,,4991.0,0.0
-1,156400,TOMATOES,4984,6,4982,25,,,4997,6,4998,25,,,4990.5,0.0
-1,156500,TOMATOES,4984,8,4982,20,,,4997,8,4998,20,,,4990.5,0.0
-1,156600,TOMATOES,4983,10,4982,19,,,4988,10,4997,10,4998.0,19.0,4985.5,0.0
-1,156700,TOMATOES,4984,5,4983,19,,,4997,5,4999,19,,,4990.5,0.0
-1,156800,TOMATOES,4983,5,4982,25,,,4996,5,4998,25,,,4989.5,0.0
-1,156900,TOMATOES,4983,6,4982,23,,,4997,6,4998,23,,,4990.0,0.0
-1,157000,TOMATOES,4984,7,4982,24,,,4997,7,4998,24,,,4990.5,0.0
-1,157100,TOMATOES,4983,5,4982,23,,,4997,5,4998,23,,,4990.0,0.0
-1,157200,TOMATOES,4983,5,4982,21,,,4997,5,4998,21,,,4990.0,0.0
-1,157300,TOMATOES,4983,7,4982,21,,,4990,4,4997,7,4998.0,21.0,4986.5,0.0
-1,157400,TOMATOES,4983,9,4982,24,,,4997,9,4998,24,,,4990.0,0.0
-1,157500,TOMATOES,4984,6,4982,23,,,4997,6,4998,23,,,4990.5,0.0
-1,157600,TOMATOES,4982,6,4981,24,,,4996,6,4997,24,,,4989.0,0.0
-1,157700,TOMATOES,4982,5,4981,24,,,4995,5,4997,24,,,4988.5,0.0
-1,157800,TOMATOES,4982,6,4980,15,,,4995,6,4996,15,,,4988.5,0.0
-1,157900,TOMATOES,4982,5,4980,18,,,4995,5,4996,18,,,4988.5,0.0
-1,158000,TOMATOES,4981,8,4980,23,,,4994,8,4996,23,,,4987.5,0.0
-1,158100,TOMATOES,4981,7,4979,25,,,4994,7,4995,25,,,4987.5,0.0
-1,158200,TOMATOES,4980,9,4979,18,,,4994,9,4995,18,,,4987.0,0.0
-1,158300,TOMATOES,4980,8,4979,25,,,4994,8,4995,25,,,4987.0,0.0
-1,158400,TOMATOES,4980,5,4978,22,,,4993,5,4994,22,,,4986.5,0.0
-1,158500,TOMATOES,4977,7,4976,21,,,4991,7,4992,21,,,4984.0,0.0
-1,158600,TOMATOES,4977,10,4976,19,,,4991,10,4992,19,,,4984.0,0.0
-1,158700,TOMATOES,4977,8,4976,16,,,4991,8,4992,16,,,4984.0,0.0
-1,158800,TOMATOES,4977,5,4975,21,,,4990,5,4991,21,,,4983.5,0.0
-1,158900,TOMATOES,4976,7,4975,17,,,4990,7,4991,17,,,4983.0,0.0
-1,159000,TOMATOES,4977,10,4976,21,,,4990,10,4992,21,,,4983.5,0.0
-1,159100,TOMATOES,4977,5,4976,24,,,4990,5,4992,24,,,4983.5,0.0
-1,159200,TOMATOES,4978,8,4976,19,,,4991,8,4992,19,,,4984.5,0.0
-1,159300,TOMATOES,4978,10,4977,20,,,4991,10,4993,20,,,4984.5,0.0
-1,159400,TOMATOES,4984,8,4982,6,4977.0,8.0,4991,8,4992,21,,,4987.5,0.0
-1,159500,TOMATOES,4977,9,4976,16,,,4990,9,4992,16,,,4983.5,0.0
-1,159600,TOMATOES,4977,8,4975,21,,,4990,8,4991,21,,,4983.5,0.0
-1,159700,TOMATOES,4977,6,4976,22,,,4990,6,4992,22,,,4983.5,0.0
-1,159800,TOMATOES,4976,8,4975,24,,,4990,8,4991,24,,,4983.0,0.0
-1,159900,TOMATOES,4977,7,4976,21,,,4985,5,4991,7,4992.0,21.0,4981.0,0.0
-1,160000,TOMATOES,4977,8,4976,15,,,4991,8,4992,15,,,4984.0,0.0
-1,160100,TOMATOES,4977,8,4976,22,,,4990,8,4991,22,,,4983.5,0.0
-1,160200,TOMATOES,4978,7,4977,24,,,4991,7,4993,24,,,4984.5,0.0
-1,160300,TOMATOES,4978,7,4977,18,,,4992,7,4993,18,,,4985.0,0.0
-1,160400,TOMATOES,4979,5,4977,23,,,4992,5,4993,23,,,4985.5,0.0
-1,160500,TOMATOES,4979,5,4977,18,,,4992,5,4993,18,,,4985.5,0.0
-1,160600,TOMATOES,4978,9,4976,17,,,4991,9,4992,17,,,4984.5,0.0
-1,160700,TOMATOES,4978,10,4976,23,,,4983,9,4991,10,4992.0,23.0,4980.5,0.0
-1,160800,TOMATOES,4977,5,4976,21,,,4990,5,4992,21,,,4983.5,0.0
-1,160900,TOMATOES,4982,3,4977,6,4975.0,25.0,4990,6,4991,25,,,4986.0,0.0
-1,161000,TOMATOES,4977,6,4975,18,,,4990,6,4991,18,,,4983.5,0.0
-1,161100,TOMATOES,4977,5,4976,19,,,4991,5,4992,19,,,4984.0,0.0
-1,161200,TOMATOES,4977,10,4976,24,,,4990,10,4992,24,,,4983.5,0.0
-1,161300,TOMATOES,4977,9,4976,20,,,4990,9,4992,20,,,4983.5,0.0
-1,161400,TOMATOES,4977,8,4976,18,,,4990,8,4992,18,,,4983.5,0.0
-1,161500,TOMATOES,4977,9,4975,18,,,4990,9,4991,18,,,4983.5,0.0
-1,161600,TOMATOES,4976,10,4975,19,,,4990,10,4991,19,,,4983.0,0.0
-1,161700,TOMATOES,4976,8,4974,18,,,4989,8,4990,18,,,4982.5,0.0
-1,161800,TOMATOES,4976,10,4975,20,,,4989,10,4991,20,,,4982.5,0.0
-1,161900,TOMATOES,4977,7,4975,19,,,4990,7,4991,19,,,4983.5,0.0
-1,162000,TOMATOES,4976,6,4975,16,,,4990,6,4991,16,,,4983.0,0.0
-1,162100,TOMATOES,4977,7,4975,22,,,4990,7,4991,22,,,4983.5,0.0
-1,162200,TOMATOES,4976,8,4975,25,,,4990,8,4991,25,,,4983.0,0.0
-1,162300,TOMATOES,4976,8,4975,19,,,4989,8,4990,19,,,4982.5,0.0
-1,162400,TOMATOES,4976,5,4974,23,,,4983,5,4989,5,4990.0,23.0,4979.5,0.0
-1,162500,TOMATOES,4976,6,4974,22,,,4989,6,4990,22,,,4982.5,0.0
-1,162600,TOMATOES,4975,5,4974,24,,,4983,5,4989,5,4990.0,24.0,4979.0,0.0
-1,162700,TOMATOES,4975,8,4974,21,,,4989,8,4990,21,,,4982.0,0.0
-1,162800,TOMATOES,4976,5,4974,20,,,4989,5,4990,20,,,4982.5,0.0
-1,162900,TOMATOES,4975,5,4974,23,,,4989,5,4990,23,,,4982.0,0.0
-1,163000,TOMATOES,4975,8,4974,21,,,4989,8,4990,21,,,4982.0,0.0
-1,163100,TOMATOES,4975,5,4974,23,,,4989,5,4990,23,,,4982.0,0.0
-1,163200,TOMATOES,4983,8,4976,6,4975.0,17.0,4989,6,4991,17,,,4986.0,0.0
-1,163300,TOMATOES,4977,8,4975,24,,,4990,8,4991,24,,,4983.5,0.0
-1,163400,TOMATOES,4977,5,4975,16,,,4990,5,4991,16,,,4983.5,0.0
-1,163500,TOMATOES,4977,5,4976,25,,,4990,5,4992,25,,,4983.5,0.0
-1,163600,TOMATOES,4977,6,4976,22,,,4990,6,4992,22,,,4983.5,0.0
-1,163700,TOMATOES,4977,9,4976,18,,,4990,9,4992,18,,,4983.5,0.0
-1,163800,TOMATOES,4977,6,4976,19,,,4991,6,4992,19,,,4984.0,0.0
-1,163900,TOMATOES,4977,10,4976,16,,,4990,10,4991,16,,,4983.5,0.0
-1,164000,TOMATOES,4977,5,4975,25,,,4990,5,4991,25,,,4983.5,0.0
-1,164100,TOMATOES,4977,8,4975,20,,,4990,8,4991,20,,,4983.5,0.0
-1,164200,TOMATOES,4976,6,4975,23,,,4990,6,4991,23,,,4983.0,0.0
-1,164300,TOMATOES,4978,9,4977,25,,,4991,9,4993,25,,,4984.5,0.0
-1,164400,TOMATOES,4977,9,4975,24,,,4990,9,4991,24,,,4983.5,0.0
-1,164500,TOMATOES,4977,7,4975,21,,,4990,7,4991,21,,,4983.5,0.0
-1,164600,TOMATOES,4976,5,4975,17,,,4990,5,4991,17,,,4983.0,0.0
-1,164700,TOMATOES,4977,10,4976,21,,,4990,10,4992,21,,,4983.5,0.0
-1,164800,TOMATOES,4977,10,4976,22,,,4991,10,4992,22,,,4984.0,0.0
-1,164900,TOMATOES,4978,6,4977,22,,,4985,5,4991,6,4993.0,22.0,4981.5,0.0
-1,165000,TOMATOES,4978,6,4977,20,,,4992,6,4993,20,,,4985.0,0.0
-1,165100,TOMATOES,4978,8,4977,24,,,4992,8,4993,24,,,4985.0,0.0
-1,165200,TOMATOES,4978,6,4977,25,,,4985,6,4992,6,4993.0,25.0,4981.5,0.0
-1,165300,TOMATOES,4979,10,4978,15,,,4992,10,4994,15,,,4985.5,0.0
-1,165400,TOMATOES,4978,6,4977,20,,,4992,6,4993,20,,,4985.0,0.0
-1,165500,TOMATOES,4983,4,4978,5,4977.0,24.0,4991,5,4993,24,,,4987.0,0.0
-1,165600,TOMATOES,4979,7,4977,20,,,4992,7,4993,20,,,4985.5,0.0
-1,165700,TOMATOES,4979,7,4978,15,,,4993,7,4994,15,,,4986.0,0.0
-1,165800,TOMATOES,4980,10,4979,21,,,4993,10,4995,21,,,4986.5,0.0
-1,165900,TOMATOES,4980,8,4979,21,,,4994,8,4995,21,,,4987.0,0.0
-1,166000,TOMATOES,4980,5,4979,22,,,4994,5,4995,22,,,4987.0,0.0
-1,166100,TOMATOES,4981,6,4979,23,,,4994,6,4995,23,,,4987.5,0.0
-1,166200,TOMATOES,4980,9,4979,24,,,4993,9,4995,24,,,4986.5,0.0
-1,166300,TOMATOES,4980,10,4979,18,,,4993,10,4995,18,,,4986.5,0.0
-1,166400,TOMATOES,4981,5,4980,23,,,4994,5,4995,23,,,4987.5,0.0
-1,166500,TOMATOES,4980,9,4979,15,,,4994,9,4995,15,,,4987.0,0.0
-1,166600,TOMATOES,4981,9,4979,20,,,4994,9,4995,20,,,4987.5,0.0
-1,166700,TOMATOES,4981,9,4980,25,,,4994,9,4996,25,,,4987.5,0.0
-1,166800,TOMATOES,4981,5,4980,25,,,4995,5,4996,25,,,4988.0,0.0
-1,166900,TOMATOES,4982,8,4980,19,,,4995,8,4996,19,,,4988.5,0.0
-1,167000,TOMATOES,4982,9,4980,17,,,4995,9,4996,17,,,4988.5,0.0
-1,167100,TOMATOES,4982,5,4981,19,,,4996,5,4997,19,,,4989.0,0.0
-1,167200,TOMATOES,4982,10,4981,25,,,4995,10,4997,25,,,4988.5,0.0
