day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,177100,EMERALDS,9992,11,9990,28,,,10008,11,10010,28,,,10000.0,0.0
-1,177200,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,0.0
-1,177300,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0
-1,177400,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0
-1,177500,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,0.0
-1,177600,EMERALDS,9992,13,9990,24,,,10008,13,10010,24,,,10000.0,0.0
-1,177700,EMERALDS,9992,15,9990,20,,,10008,15,10010,20,,,10000.0,0.0
-1,177800,EMERALDS,9992,15,9990,26,,,10008,15,10010,26,,,10000.0,0.0
-1,177900,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0
-1,178000,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,0.0
-1,178100,EMERALDS,9992,13,9990,27,,,10008,13,10010,27,,,10000.0,0.0
-1,178200,EMERALDS,9992,10,9990,26,,,10008,10,10010,26,,,10000.0,0.0
-1,178300,EMERALDS,9992,13,9990,29,,,10008,13,10010,29,,,10000.0,0.0
-1,178400,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,0.0
-1,178500,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,0.0
-1,178600,EMERALDS,9992,10,9990,20,,,10008,10,10010,20,,,10000.0,0.0
-1,178700,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,0.0
-1,178800,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0
-1,178900,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0
-1,179000,EMERALDS,9992,12,9990,29,,,10008,12,10010,29,,,10000.0,0.0
-1,179100,EMERALDS,9992,10,9990,25,,,10008,10,10010,25,,,10000.0,0.0
-1,179200,EMERALDS,9992,11,9990,29,,,10008,11,10010,29,,,10000.0,0.0
-1,179300,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,0.0
-1,179400,EMERALDS,9992,15,9990,25,,,10008,15,10010,25,,,10000.0,0.0
-1,179500,EMERALDS,9992,12,9990,29,,,10008,12,10010,29,,,10000.0,0.0
-1,179600,EMERALDS,9992,10,9990,21,,,10008,10,10010,21,,,10000.0,0.0
-1,179700,EMERALDS,9992,11,9990,24,,,10008,11,10010,24,,,10000.0,0.0
-1,179800,EMERALDS,9992,13,9990,24,,,10008,13,10010,24,,,10000.0,0.0
-1,179900,EMERALDS,9992,11,9990,25,,,10008,11,10010,25,,,10000.0,0.0
-1,180000,EMERALDS,9992,12,9990,23,,,10008,12,10010,23,,,10000.0,0.0
-1,180100,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0
-1,180200,EMERALDS,9992,11,9990,23,,,10008,11,10010,23,,,10000.0,0.0
-1,180300,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0
-1,180400,EMERALDS,9992,14,9990,25,,,10008,14,10010,25,,,10000.0,0.0
-1,180500,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0
-1,180600,EMERALDS,9992,11,9990,25,,,10008,11,10010,25,,,10000.0,0.0
-1,180700,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,0.0
-1,180800,EMERALDS,9992,11,9990,29,,,10008,11,10010,29,,,10000.0,0.0
-1,180900,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0
-1,181000,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0
-1,181100,EMERALDS,9992,13,9990,26,,,10000,6,10008,13,10010.0,26.0,9996.0,0.0
-1,181200,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0
-1,181300,EMERALDS,9992,12,9990,27,,,10008,12,10010,27,,,10000.0,0.0
-1,181400,EMERALDS,9992,11,9990,28,,,10008,11,10010,28,,,10000.0,0.0
-1,181500,EMERALDS,9992,15,9990,25,,,10008,15,10010,25,,,10000.0,0.0
-1,181600,EMERALDS,9992,13,9990,29,,,10008,13,10010,29,,,10000.0,0.0
-1,181700,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0
-1,181800,EMERALDS,9992,12,9990,28,,,10008,12,10010,28,,,10000.0,0.0
-1,181900,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0
-1,182000,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,0.0
-1,182100,EMERALDS,9992,10,9990,30,,,10008,10,10010,30,,,10000.0,0.0
-1,182200,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0
-1,182300,EMERALDS,9992,11,9990,25,,,10008,11,10010,25,,,10000.0,0.0
-1,182400,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0
-1,182500,EMERALDS,9992,11,9990,20,,,10008,11,10010,20,,,10000.0,0.0
-1,182600,EMERALDS,9992,13,9990,22,,,10008,13,10010,22,,,10000.0,0.0
-1,182700,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,0.0
-1,182800,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,0.0
-1,182900,EMERALDS,9992,15,9990,30,,,10008,15,10010,30,,,10000.0,0.0
-1,183000,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0
-1,183100,EMERALDS,9992,13,9990,20,,,10008,13,10010,20,,,10000.0,0.0
-1,183200,EMERALDS,9992,15,9990,29,,,10008,15,10010,29,,,10000.0,0.0
-1,183300,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0
-1,183400,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,0.0
-1,183500,EMERALDS,9992,14,9990,28,,,10008,14,10010,28,,,10000.0,0.0
-1,183600,EMERALDS,9992,10,9990,29,,,10008,10,10010,29,,,10000.0,0.0
-1,183700,EMERALDS,9992,10,9990,29,,,10008,10,10010,29,,,10000.0,0.0
-1,183800,EMERALDS,9992,13,9990,29,,,10008,13,10010,29,,,10000.0,0.0
-1,183900,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,0.0
-1,184000,EMERALDS,9992,14,9990,24,,,10008,14,10010,24,,,10000.0,0.0
-1,184100,EMERALDS,9992,13,9990,22,,,10008,13,10010,22,,,10000.0,0.0
-1,184200,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,0.0
-1,184300,EMERALDS,9992,13,9990,22,,,10008,13,10010,22,,,10000.0,0.0
-1,184400,EMERALDS,9992,15,9990,27,,,10008,15,10010,27,,,10000.0,0.0
-1,184500,EMERALDS,9992,11,9990,24,,,10008,11,10010,24,,,10000.0,0.0
-1,184600,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0
-1,184700,EMERALDS,9992,12,9990,24,,,10008,12,10010,24,,,10000.0,0.0
-1,184800,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,0.0
-1,184900,EMERALDS,9992,11,9990,22,,,10008,11,10010,22,,,10000.0,0.0
-1,185000,EMERALDS,9992,11,9990,24,,,10008,11,10010,24,,,10000.0,0.0
-1,185100,EMERALDS,9992,15,9990,29,,,10008,15,10010,29,,,10000.0,0.0
-1,185200,EMERALDS,9992,15,9990,26,,,10008,15,10010,26,,,10000.0,0.0
-1,185300,EMERALDS,9992,10,9990,27,,,10008,10,10010,27,,,10000.0,0.0
-1,185400,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,0.0
-1,185500,EMERALDS,9992,11,9990,21,,,10008,11,10010,21,,,10000.0,0.0
-1,185600,EMERALDS,9992,14,9990,21,,,10008,14,10010,21,,,10000.0,0.0
-1,185700,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0
-1,185800,EMERALDS,9992,12,9990,21,,,10008,12,10010,21,,,10000.0,0.0
-1,185900,EMERALDS,9992,13,9990,20,,,10008,13,10010,20,,,10000.0,0.0
-1,186000,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0
-1,186100,EMERALDS,9992,13,9990,26,,,10008,13,10010,26,,,10000.0,0.0
-1,186200,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,0.0
-1,186300,EMERALDS,9992,10,9990,28,,,10008,10,10010,28,,,10000.0,0.0
-1,186400,EMERALDS,9992,13,9990,30,,,10008,13,10010,30,,,10000.0,0.0
-1,186500,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,0.0
-1,186600,EMERALDS,9992,12,9990,27,,,10008,12,10010,27,,,10000.0,0.0
-1,186700,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,0.0
-1,186800,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0
-1,186900,EMERALDS,9992,10,9990,30,,,10008,10,10010,30,,,10000.0,0.0
-1,187000,EMERALDS,9992,10,9990,30,,,10008,10,10010,30,,,10000.0,0.0
-1,187100,EMERALDS,9992,11,9990,20,,,10008,11,10010,20,,,10000.0,0.0
-1,187200,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0
-1,187300,EMERALDS,9992,12,9990,27,,,10008,12,10010,27,,,10000.0,0.0
-1,187400,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0
-1,187500,EMERALDS,9992,11,9990,21,,,10008,11,10010,21,,,10000.0,0.0
-1,187600,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,0.0
-1,187700,EMERALDS,9992,12,9990,27,,,10008,12,10010,27,,,10000.0,0.0
-1,187800,EMERALDS,9992,10,9990,20,,,10008,10,10010,20,,,10000.0,0.0
-1,187900,EMERALDS,9992,14,9990,24,,,10008,14,10010,24,,,10000.0,0.0
-1,188000,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,0.0
-1,188100,EMERALDS,9992,14,9990,26,,,10008,14,10010,26,,,10000.0,0.0
-1,188200,EMERALDS,9992,11,9990,21,,,10008,11,10010,21,,,10000.0,0.0
-1,188300,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0
-1,188400,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,0.0
-1,188500,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0
-1,188600,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,0.0
-1,188700,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0
-1,188800,EMERALDS,9992,10,9990,25,,,10008,10,10010,25,,,10000.0,0.0
-1,188900,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,0.0
-1,189000,EMERALDS,9992,10,9990,21,,,10008,10,10010,21,,,10000.0,0.0
-1,189100,EMERALDS,9992,10,9990,26,,,10008,10,10010,26,,,10000.0,0.0
-1,189200,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0
-1,189300,EMERALDS,9992,13,9990,24,,,10008,13,10010,24,,,10000.0,0.0
-1,189400,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0
-1,189500,EMERALDS,9992,10,9990,20,,,10008,10,10010,20,,,10000.0,0.0
-1,189600,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,0.0
-1,189700,EMERALDS,9992,14,9990,22,,,10008,14,10010,22,,,10000.0,0.0
-1,189800,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,0.0
-1,189900,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,0.0
-1,190000,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0
-1,190100,EMERALDS,9992,15,9990,20,,,10008,15,10010,20,,,10000.0,0.0
-1,190200,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0
-1,190300,EMERALDS,9992,12,9990,24,,,10008,12,10010,24,,,10000.0,0.0
-1,190400,EMERALDS,9992,13,9990,27,,,10008,13,10010,27,,,10000.0,0.0
-1,190500,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,0.0
-1,190600,EMERALDS,9992,13,9990,29,,,10008,13,10010,29,,,10000.0,0.0
-1,190700,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0
-1,190800,EMERALDS,9992,15,9990,20,,,10008,15,10010,20,,,10000.0,0.0
-1,190900,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,0.0
-1,191000,EMERALDS,9992,12,9990,25,,,10000,10,10008,12,10010.0,25.0,9996.0,0.0
-1,191100,EMERALDS,9992,15,9990,22,,,10008,15,10010,22,,,10000.0,0.0
-1,191200,EMERALDS,9992,11,9990,22,,,10008,11,10010,22,,,10000.0,0.0
-1,191300,EMERALDS,9992,12,9990,24,,,10008,12,10010,24,,,10000.0,0.0
-1,191400,EMERALDS,9992,13,9990,30,,,10008,13,10010,30,,,10000.0,0.0
-1,191500,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0
-1,191600,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0
-1,191700,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0
-1,191800,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0
-1,191900,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,0.0
-1,192000,EMERALDS,9992,15,9990,22,,,10008,15,10010,22,,,10000.0,0.0
-1,192100,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0
-1,192200,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0
-1,192300,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0
-1,192400,EMERALDS,9992,10,9990,21,,,10008,10,10010,21,,,10000.0,0.0
-1,192500,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0
-1,192600,EMERALDS,9992,11,9990,22,,,10008,11,10010,22,,,10000.0,0.0
-1,192700,EMERALDS,9992,11,9990,20,,,10008,11,10010,20,,,10000.0,0.0
-1,192800,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0
-1,192900,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,0.0
-1,193000,EMERALDS,9992,10,9990,29,,,10008,10,10010,29,,,10000.0,0.0
-1,193100,EMERALDS,9992,12,9990,27,,,10008,12,10010,27,,,10000.0,0.0
-1,193200,EMERALDS,9992,13,9990,30,,,10008,13,10010,30,,,10000.0,0.0
-1,193300,EMERALDS,9992,11,9990,28,,,10008,11,10010,28,,,10000.0,0.0
-1,193400,EMERALDS,9992,15,9990,20,,,10008,15,10010,20,,,10000.0,0.0
-1,193500,EMERALDS,9992,10,9990,27,,,10008,10,10010,27,,,10000.0,0.0
-1,193600,EMERALDS,9992,13,9990,24,,,10008,13,10010,24,,,10000.0,0.0
-1,193700,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,0.0
-1,193800,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,0.0
-1,193900,EMERALDS,9992,13,9990,30,,,10008,13,10010,30,,,10000.0,0.0
-1,194000,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0
-1,194100,EMERALDS,9992,14,9990,24,,,10008,14,10010,24,,,10000.0,0.0
-1,194200,EMERALDS,9992,10,9990,30,,,10008,10,10010,30,,,10000.0,0.0
-1,194300,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,0.0
-1,194400,EMERALDS,9992,11,9990,28,,,10008,11,10010,28,,,10000.0,0.0
-1,194500,EMERALDS,9992,13,9990,30,,,10008,13,10010,30,,,10000.0,0.0
-1,194600,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,0.0
-1,194700,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0
-1,194800,EMERALDS,9992,13,9990,22,,,10008,13,10010,22,,,10000.0,0.0
-1,194900,EMERALDS,9992,12,9990,23,,,10008,12,10010,23,,,10000.0,0.0
-1,195000,EMERALDS,9992,11,9990,29,,,10008,11,10010,29,,,10000.0,0.0
-1,195100,EMERALDS,9992,15,9990,25,,,10008,15,10010,25,,,10000.0,0.0
-1,195200,EMERALDS,9992,12,9990,29,,,10008,12,10010,29,,,10000.0,0.0
-1,195300,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,0.0
-1,195400,EMERALDS,9992,14,9990,28,,,10008,14,10010,28,,,10000.0,0.0
-1,195500,EMERALDS,9992,14,9990,26,,,10008,14,10010,26,,,10000.0,0.0
-1,195600,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0
-1,195700,EMERALDS,9992,10,9990,21,,,10008,10,10010,21,,,10000.0,0.0
-1,195800,EMERALDS,9992,15,9990,30,,,10008,15,10010,30,,,10000.0,0.0
-1,195900,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,0.0
-1,196000,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,0.0
-1,196100,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,0.0
-1,196200,EMERALDS,9992,14,9990,21,,,10008,14,10010,21,,,10000.0,0.0
-1,196300,EMERALDS,9992,14,9990,25,,,10008,14,10010,25,,,10000.0,0.0
-1,196400,EMERALDS,9992,11,9990,29,,,10008,11,10010,29,,,10000.0,0.0
-1,196500,EMERALDS,9992,14,9990,25,,,10008,14,10010,25,,,10000.0,0.0
-1,196600,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0
-1,196700,EMERALDS,9992,15,9990,25,,,10008,15,10010,25,,,10000.0,0.0
-1,196800,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0
-1,196900,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,0.0
-1,197000,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,0.0
-1,197100,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0
-1,197200,EMERALDS,9992,10,9990,29,,,10008,10,10010,29,,,10000.0,0.0
-1,197300,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0
-1,197400,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0
-1,197500,EMERALDS,9992,12,9990,21,,,10008,12,10010,21,,,10000.0,0.0
-1,197600,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0
-1,197700,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,0.0
-1,197800,EMERALDS,9992,14,9990,25,,,10008,14,10010,25,,,10000.0,0.0
-1,197900,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0
-1,198000,EMERALDS,9992,13,9990,20,,,10008,13,10010,20,,,10000.0,0.0
-1,198100,EMERALDS,9992,15,9990,27,,,10008,15,10010,27,,,10000.0,0.0
-1,198200,EMERALDS,9992,14,9990,23,,,10008,14,10010,23,,,10000.0,0.0
-1,198300,EMERALDS,9992,10,9990,27,,,10008,10,10010,27,,,10000.0,0.0
-1,198400,EMERALDS,9992,14,9990,28,,,10008,14,10010,28,,,10000.0,0.0
-1,198500,EMERALDS,9992,14,9990,22,,,10008,14,10010,22,,,10000.0,0.0
-1,198600,EMERALDS,9992,14,9990,23,,,10008,14,10010,23,,,10000.0,0.0
-1,198700,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0
-1,198800,EMERALDS,9992,13,9990,27,,,10008,13,10010,27,,,10000.0,0.0
-1,198900,EMERALDS,9992,15,9990,26,,,10008,15,10010,26,,,10000.0,0.0
-1,199000,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,0.0
-1,199100,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,0.0
-1,199200,EMERALDS,9992,15,9990,22,,,10008,15,10010,22,,,10000.0,0.0
-1,199300,EMERALDS,9992,14,9990,22,,,10008,14,10010,22,,,10000.0,0.0
-1,199400,EMERALDS,9992,15,9990,22,,,10008,15,10010,22,,,10000.0,0.0
-1,199500,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,0.0
-1,199600,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,0.0
-1,199700,EMERALDS,9992,15,9990,25,,,10008,15,10010,25,,,10000.0,0.0
-1,199800,EMERALDS,9992,10,9990,21,,,10008,10,10010,21,,,10000.0,0.0
-1,199900,EMERALDS,9992,15,9990,30,,,10008,15,10010,30,,,10000.0,0.0
-1,200000,EMERALDS,9992,10,9990,28,,,10000,7,10008,10,10010.0,28.0,9996.0,0.0
-1,200100,EMERALDS,9992,10,9990,27,,,10008,10,10010,27,,,10000.0,0.0
-1,200200,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0
-1,200300,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,0.0
-1,200400,EMERALDS,9992,11,9990,23,,,10008,11,10010,23,,,10000.0,0.0
-1,200500,EMERALDS,9992,15,9990,22,,,10008,15,10010,22,,,10000.0,0.0
-1,200600,EMERALDS,9992,10,9990,28,,,10008,10,10010,28,,,10000.0,0.0
-1,200700,EMERALDS,9992,12,9990,21,,,10008,12,10010,21,,,10000.0,0.0
-1,200800,EMERALDS,10000,5,9992,15,9990.0,22.0,10008,15,10010,22,,,10004.0,0.0
-1,200900,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0
-1,201000,EMERALDS,9992,15,9990,25,,,10008,15,10010,25,,,10000.0,0.0
-1,201100,EMERALDS,9992,13,9990,30,,,10000,5,10008,13,10010.0,30.0,9996.0,0.0
-1,201200,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,0.0
-1,201300,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,0.0
-1,201400,EMERALDS,10000,9,9992,10,9990.0,23.0,10008,10,10010,23,,,10004.0,0.0
-1,201500,EMERALDS,9992,12,9990,21,,,10008,12,10010,21,,,10000.0,0.0
-1,201600,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0
-1,201700,EMERALDS,9992,14,9990,26,,,10008,14,10010,26,,,10000.0,0.0
-1,201800,EMERALDS,9992,13,9990,22,,,10008,13,10010,22,,,10000.0,0.0
-1,201900,EMERALDS,9992,15,9990,26,,,10008,15,10010,26,,,10000.0,0.0
-1,202000,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,0.0
-1,202100,EMERALDS,9992,12,9990,23,,,10008,12,10010,23,,,10000.0,0.0
-1,202200,EMERALDS,9992,14,9990,23,,,10008,14,10010,23,,,10000.0,0.0
-1,202300,EMERALDS,9992,10,9990,26,,,10008,10,10010,26,,,10000.0,0.0
-1,202400,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0
-1,202500,EMERALDS,9992,12,9990,21,,,10008,12,10010,21,,,10000.0,0.0
-1,202600,EMERALDS,9992,14,9990,28,,,10008,14,10010,28,,,10000.0,0.0
-1,202700,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,0.0
-1,202800,EMERALDS,9992,11,9990,23,,,10008,11,10010,23,,,10000.0,0.0
-1,202900,EMERALDS,9992,15,9990,29,,,10008,15,10010,29,,,10000.0,0.0
-1,203000,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0
-1,203100,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,0.0
-1,203200,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0
-1,203300,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0
-1,203400,EMERALDS,9992,11,9990,25,,,10008,11,10010,25,,,10000.0,0.0
-1,203500,EMERALDS,9992,13,9990,20,,,10008,13,10010,20,,,10000.0,0.0
-1,203600,EMERALDS,9992,14,9990,23,,,10008,14,10010,23,,,10000.0,0.0
-1,203700,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,0.0
-1,203800,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0
-1,203900,EMERALDS,9992,13,9990,24,,,10008,13,10010,24,,,10000.0,0.0
-1,204000,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,0.0
-1,204100,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,0.0
-1,204200,EMERALDS,9992,10,9990,20,,,10008,10,10010,20,,,10000.0,0.0
-1,204300,EMERALDS,9992,12,9990,24,,,10008,12,10010,24,,,10000.0,0.0
-1,204400,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0
-1,204500,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0
-1,204600,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,0.0
-1,204700,EMERALDS,9992,10,9990,28,,,10008,10,10010,28,,,10000.0,0.0
-1,204800,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0
-1,204900,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,0.0
-1,205000,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,0.0
-1,205100,EMERALDS,9992,11,9990,24,,,10008,11,10010,24,,,10000.0,0.0
-1,205200,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0
-1,205300,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,0.0
-1,205400,EMERALDS,9992,14,9990,21,,,10008,14,10010,21,,,10000.0,0.0
-1,205500,EMERALDS,9992,11,9990,23,,,10008,11,10010,23,,,10000.0,0.0
-1,205600,EMERALDS,9992,12,9990,24,,,10008,12,10010,24,,,10000.0,0.0
-1,205700,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,0.0
-1,205800,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0
-1,205900,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,0.0
-1,206000,EMERALDS,9992,14,9990,23,,,10008,14,10010,23,,,10000.0,0.0
-1,206100,EMERALDS,9992,14,9990,22,,,10008,14,10010,22,,,10000.0,0.0
-1,206200,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,0.0
-1,206300,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,0.0
-1,206400,EMERALDS,9992,11,9990,22,,,10008,11,10010,22,,,10000.0,0.0
-1,206500,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,0.0
-1,206600,EMERALDS,9992,13,9990,22,,,10008,13,10010,22,,,10000.0,0.0
-1,206700,EMERALDS,9992,10,9990,26,,,10008,10,10010,26,,,10000.0,0.0
-1,206800,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0
-1,206900,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,0.0
-1,207000,EMERALDS,9992,11,9990,25,,,10008,11,10010,25,,,10000.0,0.0
-1,207100,EMERALDS,9992,11,9990,20,,,10008,11,10010,20,,,10000.0,0.0
